ad_creation_time,ad_creative_body,ad_creative_link_caption,ad_creative_link_description,ad_creative_link_title,ad_delivery_start_time,ad_delivery_stop_time,currency,funding_entity,page_id,page_name,spend_lower,spend_upper,adlib_id,impressions_lower,impressions_upper,potential_reach_lower,potential_reach_upper,ad_snapshot_url
2019-12-24,"#青壯世代 #我們一起就是團結
一例一休、前瞻計畫、拔管事件、捍衛公投！
我與 李彥秀 柯志恩 蔣萬安 立法委員林為洲
一起並肩作戰！

不論民進黨濫權蠻橫！
攸關人民權益，就要用盡全力一起拚搏！

即使民進黨再貪婪，
我們沒有放棄
我們會持之以恆
我們堅守珍貴的民主、經濟與生活

未來四年，青壯世代、缺一不可，
制衡民進黨惡行惡狀，你的一票，決定國家未來❗
#政績紅不讓 ＃我當仁不讓",NA,NA,NA,2019-12-25,2020-01-09,TWD,啟臣江,191690867518507,江啟臣,1000,1499,493273084874689,10000,14999,NA,NA,https://www.facebook.com/ads/archive/render_ad/?id=493273084874689&access_token={access_token}
2019-12-24,"#青壯世代 #我們一起就是團結
一例一休、前瞻計畫、拔管事件、捍衛公投！
我與 李彥秀  柯志恩  蔣萬安  立法委員林為洲
一起並肩作戰！

不論民進黨濫權蠻橫！
攸關人民權益，就要用盡全力一起拚搏！

即使民進黨再貪婪，
我們沒有放棄
我們會持之以恆
我們堅守珍貴的民主、經濟與生活

未來四年，青壯世代、缺一不可，
制衡民進黨惡行惡狀，你的一票，決定國家未來❗
#政績紅不讓 ＃我當仁不讓",NA,NA,NA,2019-12-25,2020-01-10,TWD,啟臣江,191690867518507,江啟臣,1000,1499,556044835236540,30000,34999,NA,NA,https://www.facebook.com/ads/archive/render_ad/?id=556044835236540&access_token={access_token}
2019-12-24,"#青壯世代 #我們一起就是團結
一例一休、前瞻計畫、拔管事件、捍衛公投！
我與 李彥秀  柯志恩  蔣萬安  立法委員林為洲
一起並肩作戰！

不論民進黨濫權蠻橫！
攸關人民權益，就要用盡全力一起拚搏！

即使民進黨再貪婪，
我們沒有放棄
我們會持之以恆
我們堅守珍貴的民主、經濟與生活

未來四年，青壯世代、缺一不可，
制衡民進黨惡行惡狀，你的一票，決定國家未來❗
#政績紅不讓 ＃我當仁不讓",NA,NA,NA,2019-12-25,2020-01-10,TWD,啟臣江,191690867518507,江啟臣,500,599,753956375100615,10000,14999,NA,NA,https://www.facebook.com/ads/archive/render_ad/?id=753956375100615&access_token={access_token}
2019-12-24,"感謝新成立的政黨 #金色力量 的創黨主席 台灣阿童─童仲彥 童仲彥的推薦

#童仲彥
#金色力量

#性交易合法化
-----
☆想支持我們的話有下列方式：
★志工夥伴招募：
https://forms.gle/BWa7pV6EWG65mU61A

★政治獻金帳戶：
戶名：109年立法委員擬參選人朱智德政治獻金專戶
銀行：彰化銀行(009)大安分行
帳號：5130 01 010833 00
捐款時請填寫下列網路表單：
https://forms.gle/uXQeNGiCCuCNHRnw8
-----
◎學歷：
台中市豐原區南陽國小
台中市豐原區豐東國中
台中市立后綜高中
國立台灣大學政治學系輔哲學系學士畢業
國立陽明大學醫學院腦科學研究所研究生

◎經歷：
台灣無條件基本收入協會
新活力自立生活協會
手天使
勞權公投聯盟
國立台灣大學學生會福利部、大陸社",NA,NA,NA,2019-12-26,2019-12-26,TWD,智德朱,102438224544954,朱智德 立委參選人,0,99,2955307164480606,0,999,NA,NA,https://www.facebook.com/ads/archive/render_ad/?id=2955307164480606&access_token={access_token}
2019-12-24,喜樂島聯盟是曾經推動「全民公投反併吞」、「東奧正名」的組織。為了追求台灣正名制憲的具體實踐、，在2019年7月20日成立正黨。2020大選，政黨票請支持⑧號，喜樂島聯盟。,NA,NA,NA,2019-12-25,2019-12-27,TWD,起元 魏,341990723391739,喜樂島聯盟總部,1500,1999,571493723397801,4000,4999,NA,NA,https://www.facebook.com/ads/archive/render_ad/?id=571493723397801&access_token={access_token}
2019-12-24,"【腐敗的執政將過去 展望的未來在台灣】
「6號」象徵著打通中橫國道6號、0-6歲國家養，在全體各界人士的支持下，崐萁抽籤到的立委號次，
也是崐萁與韓國瑜、張善政共同希望來實現的信念，也是全體花蓮人乃至所有台灣人的期盼。

過去幾個月，崐萁單槍匹馬走遍全台，為我的好兄弟韓國瑜先生整合各縣市資源，協助他贏得國民黨總統初選，
因為我們都有共同且單純的目標，守護中華民國，拯救台灣的未來。

我深愛花蓮，這也是我成長的地方，也深刻明白花蓮的困境，幾百年來交通的不便，導致地方經濟落後，
始終難以有更大突破，而民進黨曾經給花蓮人許下的承諾，也一再的跳票漠視，多年來崐萁與鄉親們不斷的努力，
終於在2010年北上陳情抗議有了新的突破，在年底蘇花改一期即將通車，但接下來的蘇花改二期工程，民進黨政府不斷地延宕並且敷衍我們，
把善良的花蓮人民耍得團團轉，我們還需要努力，不只蘇花改二期要爭取興建盡快通車，也要打通國道六號，讓花蓮到台中最後的短短28公里能暢行，
建立花蓮台中共同東西都會圈，讓更多產業進駐，帶動花蓮發展，也讓許多游子不要在外漂泊，回到我的的故鄉一起團圓。

2016年民進黨帶著大量的民意，不只重新執政，在國會更拿下過半席次，可是曾經給予人民的承諾，他們做到了嗎?
是台灣撕裂社會的開始，更是得權腐敗的展現，不其中只罔顧以核養綠的公投民意，更準備改成風力發電，而且舉行的國內標合約20年更高達2兆台幣，
整整比國外標多了9100億台幣，1度電如今2.2塊，未來將變成5.8塊，價差的3塊將由國庫全民納稅承擔，台灣每一個人負債再多10萬，如此的官商勾結，
人民到底要再被踐踏到何時?

儘管崐萁有意為國民黨出征參選，守住岌岌可危的東部，可國民黨黨內的惡鬥，吳敦義黨主席與黨內許多有心人士的阻饒，使崐萁不只無奈也無所適從，
但無論如何，崐萁不怕任何困難，2020年我們只有一個訴求，就是下架民進黨，為台灣人民爭一口氣，也讓危急存亡之秋的中華民國再度翱翔。

崐萁是花蓮的終身義工，不只創造輝煌的縣政成績，也了解人民的辛苦，2020年1月11日讓崐萁前進立法院，與人民一起守護台灣。",NA,NA,【腐敗的執政將過去 展望的未來在台灣】2020年1月11日讓崐萁前進立法院 與人民一起守護台灣,2019-12-24,2019-12-27,TWD,新凱 林,246324992373019,傅崐萁,5000,5999,1337531363095890,35000,39999,NA,NA,https://www.facebook.com/ads/archive/render_ad/?id=1337531363095890&access_token={access_token}
2019-12-24,"【腐敗的執政將過去 展望的未來在台灣】
「6號」象徵著打通中橫國道6號、0-6歲國家養，在全體各界人士的支持下，崐萁抽籤到的立委號次，
也是崐萁與韓國瑜、張善政共同希望來實現的信念，也是全體花蓮人乃至所有台灣人的期盼。

過去幾個月，崐萁單槍匹馬走遍全台，為我的好兄弟韓國瑜先生整合各縣市資源，協助他贏得國民黨總統初選，
因為我們都有共同且單純的目標，守護中華民國，拯救台灣的未來。

我深愛花蓮，這也是我成長的地方，也深刻明白花蓮的困境，幾百年來交通的不便，導致地方經濟落後，
始終難以有更大突破，而民進黨曾經給花蓮人許下的承諾，也一再的跳票漠視，多年來崐萁與鄉親們不斷的努力，
終於在2010年北上陳情抗議有了新的突破，在年底蘇花改一期即將通車，但接下來的蘇花改二期工程，民進黨政府不斷地延宕並且敷衍我們，
把善良的花蓮人民耍得團團轉，我們還需要努力，不只蘇花改二期要爭取興建盡快通車，也要打通國道六號，讓花蓮到台中最後的短短28公里能暢行，
建立花蓮台中共同東西都會圈，讓更多產業進駐，帶動花蓮發展，也讓許多游子不要在外漂泊，回到我的的故鄉一起團圓。

2016年民進黨帶著大量的民意，不只重新執政，在國會更拿下過半席次，可是曾經給予人民的承諾，他們做到了嗎?
是台灣撕裂社會的開始，更是得權腐敗的展現，不其中只罔顧以核養綠的公投民意，更準備改成風力發電，而且舉行的國內標合約20年更高達2兆台幣，
整整比國外標多了9100億台幣，1度電如今2.2塊，未來將變成5.8塊，價差的3塊將由國庫全民納稅承擔，台灣每一個人負債再多10萬，如此的官商勾結，
人民到底要再被踐踏到何時?

儘管崐萁有意為國民黨出征參選，守住岌岌可危的東部，可國民黨黨內的惡鬥，吳敦義黨主席與黨內許多有心人士的阻饒，使崐萁不只無奈也無所適從，
但無論如何，崐萁不怕任何困難，2020年我們只有一個訴求，就是下架民進黨，為台灣人民爭一口氣，也讓危急存亡之秋的中華民國再度翱翔。

崐萁是花蓮的終身義工，不只創造輝煌的縣政成績，也了解人民的辛苦，2020年1月11日讓崐萁前進立法院，與人民一起守護台灣。",NA,NA,【腐敗的執政將過去 展望的未來在台灣】2020年1月11日讓崐萁前進立法院 與人民一起守護台灣,2019-12-24,2020-01-03,TWD,新凱 林,246324992373019,傅崐萁,5000,5999,876108649458430,70000,79999,NA,NA,https://www.facebook.com/ads/archive/render_ad/?id=876108649458430&access_token={access_token}
2019-12-24,"【腐敗的執政將過去 展望的未來在台灣】
「6號」象徵著打通中橫國道6號、0-6歲國家養，在全體各界人士的支持下，崐萁抽籤到的立委號次，
也是崐萁與韓國瑜、張善政共同希望來實現的信念，也是全體花蓮人乃至所有台灣人的期盼。

過去幾個月，崐萁單槍匹馬走遍全台，為我的好兄弟韓國瑜先生整合各縣市資源，協助他贏得國民黨總統初選，
因為我們都有共同且單純的目標，守護中華民國，拯救台灣的未來。

我深愛花蓮，這也是我成長的地方，也深刻明白花蓮的困境，幾百年來交通的不便，導致地方經濟落後，
始終難以有更大突破，而民進黨曾經給花蓮人許下的承諾，也一再的跳票漠視，多年來崐萁與鄉親們不斷的努力，
終於在2010年北上陳情抗議有了新的突破，在年底蘇花改一期即將通車，但接下來的蘇花改二期工程，民進黨政府不斷地延宕並且敷衍我們，
把善良的花蓮人民耍得團團轉，我們還需要努力，不只蘇花改二期要爭取興建盡快通車，也要打通國道六號，讓花蓮到台中最後的短短28公里能暢行，
建立花蓮台中共同東西都會圈，讓更多產業進駐，帶動花蓮發展，也讓許多游子不要在外漂泊，回到我的的故鄉一起團圓。

2016年民進黨帶著大量的民意，不只重新執政，在國會更拿下過半席次，可是曾經給予人民的承諾，他們做到了嗎?
是台灣撕裂社會的開始，更是得權腐敗的展現，不其中只罔顧以核養綠的公投民意，更準備改成風力發電，而且舉行的國內標合約20年更高達2兆台幣，
整整比國外標多了9100億台幣，1度電如今2.2塊，未來將變成5.8塊，價差的3塊將由國庫全民納稅承擔，台灣每一個人負債再多10萬，如此的官商勾結，
人民到底要再被踐踏到何時?

儘管崐萁有意為國民黨出征參選，守住岌岌可危的東部，可國民黨黨內的惡鬥，吳敦義黨主席與黨內許多有心人士的阻饒，使崐萁不只無奈也無所適從，
但無論如何，崐萁不怕任何困難，2020年我們只有一個訴求，就是下架民進黨，為台灣人民爭一口氣，也讓危急存亡之秋的中華民國再度翱翔。

崐萁是花蓮的終身義工，不只創造輝煌的縣政成績，也了解人民的辛苦，2020年1月11日讓崐萁前進立法院，與人民一起守護台灣。",NA,NA,【腐敗的執政將過去 展望的未來在台灣】2020年1月11日讓崐萁前進立法院 與人民一起守護台灣,2019-12-24,2019-12-27,TWD,新凱 林,246324992373019,傅崐萁,2000,2499,486032618712127,15000,19999,NA,NA,https://www.facebook.com/ads/archive/render_ad/?id=486032618712127&access_token={access_token}
2019-12-24,"【市民熱情支持，改變新竹正開始】

天氣冷颼颼，民眾送暖正鈐好感動。
東區和北區接連舉辦同樂會活動，分別由 #余邦彥 副議長、#黃文政 議員舉辦逗陣冬至吃湯圓與前 #議長謝文進、#議員吳青山、#黃美慧、#蕭志潔、#顏政德 舉辦過冬至、吃湯圓親子同樂會，許多市民朋友熱情聲援，相當溫暖。

黨團夥伴更是從早到晚，用行動支持正鈐，同時對執政黨的私煙案、一例一休、卡神案、公投案提出質疑，民進黨執政以來的諸多缺失，我們一定要用選票支持國民黨，換下無能的政府。

建設新竹、保衛中華民國，讓國家安全人民有錢，我們會做得更好！
感謝大家在冬至送暖，正鈐會繼續努力，力拼到底！

鄭正鈐特別感謝 #議長許修睿 抱病到現場懇託鄉親，也非常感謝到場力挺的議會同仁和眾多里長！",NA,NA,NA,2019-12-24,2019-12-28,TWD,正鈐 鄭,186612874691719,鄭正鈐,1000,1499,449874749289961,10000,14999,NA,NA,https://www.facebook.com/ads/archive/render_ad/?id=449874749289961&access_token={access_token}
2019-12-22,"感謝 黃捷 鳳山捷伴同行 今天來新竹陪我宣講了整整三小時！
　
三小時當中合照人潮一直沒停過XD。也非常感謝來跟我們說聲加油每一位市民。（第一張照片自備手舉版的底迪是我狂粉XD，我每場行程他們都會到）
　
昨天說過，去年看到1124的選舉結果，不只是韓國瑜當選市長，包括公投結果，都讓我感到非常挫敗。這也是我後來決定參選的重要動力，因為我總覺得：如果我還能多做一點，那就必須去做。
　
昨天看到數十萬人走上高雄街頭罷韓，我也非常感動。
　
但當然需要努力的地方還有很多。今天黃捷和我一起宣講的同時，韓國瑜的副總統候選人張善政車隊就在我們面前經過，我們當場高喊：「92不能投！下架吳斯懷！」。車上人只好裝沒看到，繼續往前。
　
張善政今天展開車掃前，還特別和國民黨新竹市立委候選人 鄭正鈐 談「科技政策」。但荒謬的是，鄭正鈐每次談園區，就從ECFA講起，把錯怪在民進黨搞壞兩岸關係。
　
殊不知台灣的高科技產品在WTO架構下早就多數都免關稅，跟ECFA根本無關。而他們一再略過不提的，則是中國對台灣科技業的威脅。
　
我們一再提過：台灣科技業過去幾年一再受到中資偷竊技術的威脅，這已經是國安危機，應該比照美國推動「經濟間諜法」，來加以杜絕。
　
國民黨非但不談這個威脅，現在還要繼續杯葛「反滲透法」或「中共代理人」法，實在是非常荒謬。
　
謝謝黃捷。選戰倒數20天，黃捷還會再到新竹來喔！大家敬請期待！
　
我們一起衝刺，迎向勝選！
　
今日直播連結：https://bit.ly/2sXEu75
　
—
今日報導：
　
1、時力娘子軍「狹路相逢」張善政　街頭高喊：92不能投、下架吳斯懷
https://bit.ly/36XlN2c
　
2、高鈺婷批鄭正鈐張善政 避談中國威脅、杯葛反滲透法
https://bit.ly/2Ml0aAY
—
　
【高鈺婷募款專戶】
109年立法委員擬參選人高鈺婷政治獻金專戶
線上捐款網址：
https://reurl.cc/2eV7n
　
若要線下捐款，也可以直接匯款：
銀行代碼：005臺灣土地銀行東新竹分行
帳號：103-0010-18888
若需收據，請私訊至粉專，謝謝您。
　
—
高鈺婷資歷：
【學歷】
台灣科技大學電子工程所碩士
國立虎尾科技大學
大安高工
　
【經歷】
工業技術研究院工程師
島國前進幹部
2016年邱顯智立委選戰工程師後援會成員
　
加Line分享訊息：http://nav.cx/fspuJHt
追蹤instagram
當我粉絲：https://www.instagram.com/kaofornpp",NA,NA,NA,2019-12-24,2019-12-27,TWD,Jing Lin,591302904712811,高鈺婷 新竹市立委參選人,3000,3499,3875105665848868,40000,44999,NA,NA,https://www.facebook.com/ads/archive/render_ad/?id=3875105665848868&access_token={access_token}
2019-12-22,"【時力總動員，實力挺小高！】
　
今天很感謝 立法委員 黃國昌 、黨主席 徐永明、秘書長 吳佩芸、、 邱顯智 、廖郁賢-時代力量雲林縣議員，以及我們新竹市三位議員，大家一起掃街，並且一起在街頭宣講。
　
掃街之前，大家也先一起在總部召開記者會，一起聲援我們昨天揭露鄭宏輝、林為洲買地集團的記者會。真的非常感謝大家。
　
也特別感謝今天好多民眾來跟我們合照，一起比出「5號高鈺婷，6號時代力量」的手勢，大喊56不能亡XDD！（連中途去巨城借廁所都好多人合照，差點走不出來）
　
國昌其實已經來過新竹挺我們好多次了，但這是選戰第一次，我們一起在街頭宣講。
　
上一次和國昌站在新竹的街頭宣講，已經是四年前。那時我正在工研院上班，剛加入島國前進當志工。我們最重要的任務，就是簽署公投連署書。
　
我不擅長講話，那時不是負責拿麥克風的人，都是國昌拿著麥克風宣講，我們下去跟路人簽連署書（但我超會簽，每次簽的份數都是第一名XD）。
　
我一直很珍惜當時的經驗。試想，要在十分鐘之內向路人說明一個議題，還要他交出自己的個資、簽下名字，是需要多大的信任？但那一年，我就是這樣和夥伴接觸了成千上萬的新竹市民，簽下一張又一張連署。
　
沒有那時的行動，就沒有今天的我。但我也從沒想過四年後的今天，會換我拿著麥克風站在這裡。
　
再過四年後的今天，我們又會在哪裡呢？
　
當然我希望是我已經順利進入立法院，做完第一任任期，拚盡全力去實踐我們的承諾，再次站在這裡向市民報告我們的成果。
　
但是否能成真，當然還是交給選民來決定。希望無論如何，我們屆時都能無愧於心，不改初衷。
　
選戰倒數21天，我們繼續衝刺！明天下午還有黃捷來陪同宣講，大家不見不散喔！

—

黃捷 鳳山捷伴同行 陪同宣講行程資訊：
時間：12/22（日）15：00-18：00
地點：新竹市中央路、民權路口（巨城正門路口）
　
—
【高鈺婷募款專戶】
109年立法委員擬參選人高鈺婷政治獻金專戶
線上捐款網址：
https://reurl.cc/2eV7n
　
若要線下捐款，也可以直接匯款：
銀行代碼：005臺灣土地銀行東新竹分行
帳號：103-0010-18888
若需收據，請私訊至粉專，謝謝您。
　
—
高鈺婷資歷：
【學歷】
台灣科技大學電子工程所碩士
國立虎尾科技大學
大安高工
　
【經歷】
工業技術研究院工程師
島國前進幹部
2016年邱顯智立委選戰工程師後援會成員
　
加Line分享訊息：http://nav.cx/fspuJHt
追蹤instagram
當我粉絲：https://www.instagram.com/kaofornpp",NA,NA,NA,2019-12-23,2019-12-25,TWD,Jing Lin,591302904712811,高鈺婷 新竹市立委參選人,1500,1999,1424071374458424,25000,29999,NA,NA,https://www.facebook.com/ads/archive/render_ad/?id=1424071374458424&access_token={access_token}
2019-12-21,"【你，我，都應該站出來，為下一代發聲了！】

這種畫面，你是不是也感覺到膽戰心驚？！是否也對於我們的下一代的未來，感到憂心？

什麼時候，這些畫面、這些行為，已經被稱為「正常」？什麼時候這些畫面、這些行為，我們不能接受，就被稱為「歧視」？究竟什麼時候這些畫面、這些行為，被賦予「多元」的美名？

每一年，政府總是大把經費、補助，直接或間接性地支持與鼓勵這樣的活動。老百姓毫無拒絕的空間與能力，即使在我們公投大勝700萬票之後，我們還是只能束手無策地，任意讓這個藐視民意的政府恣意地踐踏我們的尊嚴、殘害我們的下一代！

如果，你也跟我們一樣，從一忍再忍到無須再忍的地步了，那麼，2020年1月11日的這場選舉，伯利要誠懇地拜託大家！務必要為了我們的下一代站出來！讓我們用選票把這個無視民意的政府下架！

政黨票投「安定力量」，立委票投「李伯利」！

#下一代的幸福就掌握在你手中
#700萬選民請站出來
#政黨票投安定力量
#立委票請投李伯利

--------------------
🏠用家(+)的力量
🇹🇼安定咱台灣

安定力量💪第(5)選區：
#中西區 #安平區 #南區 #東區

👍李伯利 牧師

▶ 伯利牧師官方網站：https://www.lipoli.tw
▶ 訂閱Youtube頻道：https://reurl.cc/qDXOEn
▶ 點我和伯利聊聊：https://lin.ee/9m3Scxh",NA,NA,為了下一代，你我站出來｜用家+的力量—安定力量,2019-12-21,2019-12-24,TWD,立法委員參選人 李伯利牧師,115255733188288,李伯利,200,299,652793755258291,0,999,NA,NA,https://www.facebook.com/ads/archive/render_ad/?id=652793755258291&access_token={access_token}
2019-12-21,"【這樣罔顧民意的政府，你還要支持嗎？】

好不容易大家通過公投的結果，政府竟然置之不理！
這種罔顧民意，執意通過同婚的政黨，您還要繼續支持嗎？

#愛家公投2.0
#請投給愛家立委的安定力量黨
#還我公投其它免談
--------------------
🏠用家(+)的力量
🇹🇼安定咱台灣

安定力量💪第(5)選區：
#中西區 #安平區 #南區 #東區

👍李伯利 牧師

▶ 伯利牧師官方網站：https://www.lipoli.tw
▶ 訂閱Youtube頻道：https://reurl.cc/qDXOEn
▶ 點我和伯利聊聊：https://lin.ee/9m3Scxh",NA,NA,換掉罔顧民意的政府｜用家+的力量—安定力量,2019-12-21,2020-01-11,TWD,立法委員參選人 李伯利牧師,115255733188288,李伯利,3500,3999,801800563574626,9000,9999,NA,NA,https://www.facebook.com/ads/archive/render_ad/?id=801800563574626&access_token={access_token}
2019-12-21,"【為什麼伯利要投入選舉？】

台南，是台灣最古老的城市，最早發展，也被稱為「古都」。在這裡，擁有全台最濃厚的人情味、最多人喜歡旅行的城市！

「蕃薯囡仔」，我想用來形容台南鄉親絕不為過！因為在這裡，純樸、認真、打拼的結果，讓這個地方處處可見奇蹟發生！

2020年，是我們台灣每四年一次的大選！過往，我們總是會聽見這樣的聲音：「選誰都一樣爛！不去投票了！」或是這樣的聲音：「誰當選老百姓還不是都得過活！不去投票了！」

每次聽見這樣消極的聲音，伯利就能感受到，這塊土地上的人們，在心裡面早就已經對政治失望、對整個大環境失望！

然而，我們真的能置身事外嗎？

每一個法案，其實都深深地影響著我們！從一例一休、服貿、刑法大修、同婚法案，到去年因為公投大勝，導致再次修正的公投法，請問哪一條沒有影響著我們老百姓？

但是，我們卻不去投票、不去執行我們唯一可能可以改變現況的權利，「甘心」地將這些決定權，交給別人！

各位台南的鄉親父老！伯利在這裡誠摯地邀請你們，不要消極、不要絕望！台南這塊土地曾經發生過這麼多的奇蹟，就讓我們再次從這個地方翻轉台灣！讓我們跳脫藍綠白，真正選出一心為老百姓謀福利的立委！把伯利送進立院！

伯利沒有雄厚的財力，更沒有黑白兩道、樁腳有力的撐腰，有的只是一步一腳印，希望用雙手為人民打造新未來的一顆心！

#剩36天請各位朋友一起動起來
#不要讓惡夢再延續四年
#請分享讓更多人認識伯利
#投下真正為老百姓做事的伯利
#讓我們的國會注入一股清流

--------------------
🏠用家(+)的力量
🇹🇼安定咱台灣

安定力量💪第(5)選區：
#中西區 #安平區 #南區 #東區

👍李伯利 牧師

▶ 伯利牧師官方網站：https://www.lipoli.tw
▶ 訂閱Youtube頻道：https://reurl.cc/qDXOEn
▶ 點我和伯利聊聊：https://lin.ee/9m3Scxh",NA,NA,翻轉台灣，就從台南開始｜用家+的力量—安定力量,2019-12-21,2019-12-24,TWD,立法委員參選人 李伯利牧師,115255733188288,李伯利,200,299,2570614376325441,0,999,NA,NA,https://www.facebook.com/ads/archive/render_ad/?id=2570614376325441&access_token={access_token}
2019-12-20,"【新竹喝好水💧正鈐cover】

身為在地新竹囡仔，在新竹喝好水公投二階連署送件記者會上，正鈐立馬表示支持，這麼好的事不馬上推廣太可惜了！
為什麼正鈐會這麼急迫呢？因為經過細細研究，發現《自來水法》、《飲用水管理條例》及《水污染防治法》並不完善，新竹面對飲用水品質問題，已經深埋許久，在地新竹人都知道，大部分的飲用水都來自 ＃頭前溪 ，雖然有自來水廠過濾，但真的安心嗎？

正鈐進入國會後，首要任務就是修正這三條法令，對於內容規範有寬鬆不一的情況，要嚴格審查，強力監督中央政府，對於「前瞻基礎建設計畫-桃園～新竹備援管線工程」真的不能只是被動等待，過時的法令已經無法保障民眾的權益，面對工業污水的管制，是否真的能落實？新竹身為科技重鎮，但遲遲沒有真正達到 ＃灌排分離 ＃飲排分離 ，你要一個在地新竹囡仔接受「工業喝好水，人民喝廢水」，可能沒有辦法😌

 #94要正能量 #新竹市立法委員候選人鄭正鈐 ＃新竹喝好水",NA,NA,NA,2019-12-21,2019-12-30,TWD,正鈐 鄭,186612874691719,鄭正鈐,1000,1499,798193850603309,2000,2999,NA,NA,https://www.facebook.com/ads/archive/render_ad/?id=798193850603309&access_token={access_token}
2019-12-20,"【腐敗的執政將過去 展望的未來在台灣】
「6號」象徵著打通中橫國道6號、0-6歲國家養，在全體各界人士的支持下，崐萁抽籤到的立委號次，
也是崐萁與韓國瑜、張善政共同希望來實現的信念，也是全體花蓮人乃至所有台灣人的期盼。

過去幾個月，崐萁單槍匹馬走遍全台，為我的好兄弟韓國瑜先生整合各縣市資源，協助他贏得國民黨總統初選，
因為我們都有共同且單純的目標，守護中華民國，拯救台灣的未來。

我深愛花蓮，這也是我成長的地方，也深刻明白花蓮的困境，幾百年來交通的不便，導致地方經濟落後，
始終難以有更大突破，而民進黨曾經給花蓮人許下的承諾，也一再的跳票漠視，多年來崐萁與鄉親們不斷的努力，
終於在2010年北上陳情抗議有了新的突破，在年底蘇花改一期即將通車，但接下來的蘇花改二期工程，民進黨政府不斷地延宕並且敷衍我們，
把善良的花蓮人民耍得團團轉，我們還需要努力，不只蘇花改二期要爭取興建盡快通車，也要打通國道六號，讓花蓮到台中最後的短短28公里能暢行，
建立花蓮台中共同東西都會圈，讓更多產業進駐，帶動花蓮發展，也讓許多游子不要在外漂泊，回到我的的故鄉一起團圓。

2016年民進黨帶著大量的民意，不只重新執政，在國會更拿下過半席次，可是曾經給予人民的承諾，他們做到了嗎?
是台灣撕裂社會的開始，更是得權腐敗的展現，不其中只罔顧以核養綠的公投民意，更準備改成風力發電，而且舉行的國內標合約20年更高達2兆台幣，
整整比國外標多了9100億台幣，1度電如今2.2塊，未來將變成5.8塊，價差的3塊將由國庫全民納稅承擔，台灣每一個人負債再多10萬，如此的官商勾結，
人民到底要再被踐踏到何時?

儘管崐萁有意為國民黨出征參選，守住岌岌可危的東部，可國民黨黨內的惡鬥，吳敦義黨主席與黨內許多有心人士的阻饒，使崐萁不只無奈也無所適從，
但無論如何，崐萁不怕任何困難，2020年我們只有一個訴求，就是下架民進黨，為台灣人民爭一口氣，也讓危急存亡之秋的中華民國再度翱翔。

崐萁是花蓮的終身義工，不只創造輝煌的縣政成績，也了解人民的辛苦，2020年1月11日讓崐萁前進立法院，與人民一起守護台灣。",NA,NA,【腐敗的執政將過去 展望的未來在台灣】2020年1月11日讓崐萁前進立法院 與人民一起守護台灣,2019-12-21,2019-12-24,TWD,新凱 林,246324992373019,傅崐萁,6000,6999,440245093547123,60000,69999,NA,NA,https://www.facebook.com/ads/archive/render_ad/?id=440245093547123&access_token={access_token}
2019-12-20,"感謝昨天上萬名鄉親朋友到場支持大偉！

感謝總統候選人韓國瑜、國民黨主席吳敦義、前新北市長朱立倫、嘉義市勇媽市長黃敏惠、前立委鄭麗文、前立委翁重鈞、台南市議員謝龍介、嘉義縣立委候選人王啟澧為大偉站台。感謝家人的相伴、感謝近百個社團兄弟姐妹的扶持、感謝議員同仁相挺，感謝無數到場支持大偉的來賓，大偉在此致上十二萬分的感謝之意。

選戰進入倒數二十七天，已經到了決勝負的關鍵時刻
大偉有些話想跟大家說：

民進黨執政這幾年，人民生活水深火熱，只有「苦」字形容，年金改革不公不義，一例一休讓勞資雙方都受害。公投通過「以核養綠」，但蔡政府卻執意燃煤發電，台中火力發電廠排放廢氣，嘉義首當其衝，成為全國PM2.5污染最嚴重的地方，這種不管百姓死亡的政府，我們一定要用選票來下架它。

大偉提出的五幸福政見，是對嘉義未來的願景，若進入國會，大偉定會全力實現，讓嘉義未來大有可為，讓嘉義市成為更宜居的城市。

懇請大家明年1月11日，總統支持韓國瑜，立委選票請投傅大偉，政黨票也集中火力投給中國國民黨，讓國民黨立委席次過半，迎向最後的勝利！

韓國瑜
吳敦義 Wu, Den-Yih
朱立倫
勇媽阿惠 - 黃敏惠
鄭麗文
謝龍介
王啟澧

#顧嘉暖男
#攜手打造幸福嘉義
#交給大偉嘉義大有可為
對了！別忘了追蹤大偉唷～
後援會｜ https://m.me/fudawei0?ref=getStarted
Line@｜https://line.me/R/ti/p/%40rir2361f
競選總部｜ 嘉義市西區垂楊路365號",NA,NA,NA,2019-12-20,2019-12-24,TWD,韻竹陳,305814095050,傅大偉,4000,4499,1082660448586896,35000,39999,NA,NA,https://www.facebook.com/ads/archive/render_ad/?id=1082660448586896&access_token={access_token}
